RetailStore,CustomerID,TransactionID,Transaction Time,ProductID,Cost
2,2495,2ID12205,13-04-2011 12:05,26,197.25
2,2495,2ID12205,13-04-2011 12:05,26,197.25
4,1985,4ID12206,13-04-2011 12:13,6,204.5
4,1985,4ID12206,13-04-2011 12:13,11,223.25
4,1985,4ID12206,13-04-2011 12:13,22,27.25
3,1143,3ID12207,13-04-2011 11:13,41,192
3,2496,3ID12208,13-04-2011 11:24,15,192
4,2497,4ID12209,13-04-2011 12:45,11,223.25
2,1859,2ID12210,13-04-2011 12:47,18,147.25
2,1859,2ID12210,13-04-2011 12:47,11,147.25
2,1859,2ID12210,13-04-2011 12:47,23,147.25
2,1859,2ID12210,13-04-2011 12:47,27,147.25
4,2498,4ID12211,13-04-2011 12:48,47,194.5
4,2498,4ID12211,13-04-2011 12:48,23,204.5
4,2499,4ID12212,13-04-2011 12:50,32,31.25
4,2499,4ID12212,13-04-2011 12:50,42,204.5
2,2071,2ID12213,13-04-2011 12:50,37,217
2,2071,2ID12213,13-04-2011 12:50,27,204.5
4,2500,4ID12214,13-04-2011 13:20,40,24.75
4,2500,4ID12214,13-04-2011 13:20,33,228.5
4,2500,4ID12214,13-04-2011 13:20,22,27.25
4,2500,4ID12214,13-04-2011 13:20,11,147.25
4,2500,4ID12214,13-04-2011 13:20,65,25
2,2501,2ID12215,13-04-2011 13:20,27,204.5
2,2501,2ID12215,13-04-2011 13:20,18,204.5
3,1240,3ID12216,13-04-2011 12:43,13,187.25
3,1088,3ID12217,13-04-2011 12:57,32,31.25
3,1088,3ID12217,13-04-2011 12:57,57,187.25
3,1088,3ID12217,13-04-2011 12:57,20,197.25
3,1088,3ID12217,13-04-2011 12:57,22,27.25
3,1088,3ID12217,13-04-2011 12:57,33,192.25
3,2358,3ID12218,13-04-2011 13:08,9,192
3,2358,3ID12218,13-04-2011 13:08,5,258.25
3,2358,3ID12218,13-04-2011 13:08,5,197.25
3,2358,3ID12218,13-04-2011 13:08,22,27.25
3,2358,3ID12218,13-04-2011 13:08,8,192
3,2502,3ID12219,13-04-2011 13:13,18,142.25
3,2502,3ID12219,13-04-2011 13:13,33,192.25
3,2502,3ID12219,13-04-2011 13:13,33,192.25
3,2502,3ID12219,13-04-2011 13:13,33,192.25
3,2502,3ID12219,13-04-2011 13:13,33,192.25
1,2503,1ID12220,13-04-2011 11:50,5,257
4,2060,4ID12221,13-04-2011 14:53,4,197.25
4,2060,4ID12221,13-04-2011 14:53,47,194.5
2,1358,2ID12222,13-04-2011 14:54,12,114.75
2,1358,2ID12222,13-04-2011 14:54,4,254.5
2,1358,2ID12222,13-04-2011 14:54,15,204.5
1,1057,1ID12223,13-04-2011 11:55,1,202
1,2504,1ID12224,13-04-2011 12:05,18,144.75
1,2504,1ID12224,13-04-2011 12:05,8,139.75
1,2504,1ID12224,13-04-2011 12:05,45,53.5
1,2504,1ID12224,13-04-2011 12:05,15,139.75
1,2504,1ID12224,13-04-2011 12:05,15,139.75
1,2504,1ID12224,13-04-2011 12:05,41,139.75
1,2505,1ID12225,13-04-2011 14:15,7,189.75
4,2506,4ID12226,13-04-2011 17:19,1,147.25
4,2506,4ID12226,13-04-2011 17:19,4,197.25
4,2413,4ID12227,13-04-2011 18:44,11,147.25
4,2413,4ID12227,13-04-2011 18:44,11,147.25
4,2413,4ID12227,13-04-2011 18:44,26,197.25
3,1486,3ID12228,13-04-2011 17:54,7,187.25
3,1486,3ID12228,13-04-2011 17:54,25,187.25
3,1486,3ID12228,13-04-2011 17:54,66,12.5
2,2507,2ID12229,13-04-2011 19:04,37,147.25
2,2507,2ID12229,13-04-2011 19:04,24,147.25
4,2427,4ID12230,13-04-2011 19:11,14,209.75
4,2427,4ID12230,13-04-2011 19:11,60,197.25
4,2508,4ID12231,13-04-2011 19:43,37,147.25
4,2508,4ID12231,13-04-2011 19:43,15,147.25
4,2508,4ID12231,13-04-2011 19:43,1,147.25
4,2159,4ID12232,13-04-2011 19:52,16,260.75
4,2159,4ID12232,13-04-2011 19:52,20,260.75
1,1012,1ID12233,13-04-2011 17:15,20,199.75
1,1384,1ID12234,13-04-2011 17:50,7,189.75
1,2509,1ID12235,13-04-2011 18:14,50,184.75
1,2509,1ID12235,13-04-2011 18:14,33,194.75
2,2510,2ID12236,13-04-2011 21:51,15,229.5
1,2511,1ID12237,13-04-2011 21:04,16,247
1,2511,1ID12237,13-04-2011 21:04,11,219.5
2,2512,2ID12238,14-04-2011 11:13,4,197.25
2,2512,2ID12238,14-04-2011 11:13,15,147.25
2,2512,2ID12238,14-04-2011 11:13,15,147.25
2,2512,2ID12238,14-04-2011 11:13,8,147.25
4,2513,4ID12239,14-04-2011 11:23,28,197.25
4,2513,4ID12239,14-04-2011 11:23,25,197.25
4,2513,4ID12239,14-04-2011 11:23,4,197.25
4,2514,4ID12240,14-04-2011 11:39,23,147.25
4,2514,4ID12240,14-04-2011 11:39,37,147.25
4,2514,4ID12240,14-04-2011 11:39,4,197.25
4,2514,4ID12240,14-04-2011 11:39,26,197.25
3,1353,3ID12241,14-04-2011 10:51,26,211
3,1353,3ID12241,14-04-2011 10:51,22,27.25
4,2515,4ID12242,14-04-2011 12:04,15,204.5
4,2515,4ID12242,14-04-2011 12:04,47,137.25
2,2516,2ID12243,14-04-2011 12:11,18,204.5
2,2516,2ID12243,14-04-2011 12:11,38,197.25
2,2516,2ID12243,14-04-2011 12:11,15,147.25
2,2517,2ID12244,14-04-2011 12:18,6,204.5
4,2299,4ID12245,14-04-2011 13:44,7,209.75
3,1495,3ID12246,14-04-2011 13:00,25,242
3,1495,3ID12246,14-04-2011 13:00,4,242
4,2518,4ID12247,14-04-2011 14:09,26,197.25
4,2518,4ID12247,14-04-2011 14:09,15,147.25
4,2518,4ID12247,14-04-2011 14:09,6,147.25
4,2518,4ID12247,14-04-2011 14:09,37,147.25
4,2518,4ID12247,14-04-2011 14:09,27,147.25
3,1209,3ID12248,14-04-2011 13:20,25,187.25
2,1098,2ID12249,14-04-2011 14:22,33,197.25
2,1098,2ID12249,14-04-2011 14:22,25,316
2,1097,2ID12250,14-04-2011 15:48,5,254.5
2,1097,2ID12250,14-04-2011 15:48,3,47.25
2,1097,2ID12250,14-04-2011 15:48,40,24.75
3,1701,3ID12251,14-04-2011 15:02,4,248.25
3,1701,3ID12252,14-04-2011 15:06,37,154.75
2,2519,2ID12253,14-04-2011 17:22,25,197.25
2,2519,2ID12253,14-04-2011 17:22,22,27.25
4,2520,4ID12254,14-04-2011 18:01,28,197.25
4,2520,4ID12254,14-04-2011 18:01,28,197.25
4,2520,4ID12254,14-04-2011 18:01,28,197.25
4,2520,4ID12254,14-04-2011 18:01,65,25
4,2520,4ID12254,14-04-2011 18:01,4,197.25
1,2521,1ID12255,14-04-2011 15:02,37,202
1,2521,1ID12255,14-04-2011 15:02,28,189.75
1,2522,1ID12256,14-04-2011 15:03,26,194.75
1,2522,1ID12256,14-04-2011 15:03,1,202
4,2523,4ID12257,14-04-2011 18:22,5,197.25
4,2523,4ID12257,14-04-2011 18:22,34,147.25
4,2523,4ID12257,14-04-2011 18:22,34,147.25
4,2523,4ID12257,14-04-2011 18:22,30,147.25
4,2523,4ID12257,14-04-2011 18:22,1,147.25
4,2523,4ID12257,14-04-2011 18:22,15,147.25
4,2524,4ID12258,14-04-2011 18:32,15,147.25
4,2524,4ID12258,14-04-2011 18:32,15,147.25
3,2525,3ID12259,14-04-2011 18:57,5,197.25
3,2525,3ID12259,14-04-2011 18:57,41,137.25
3,2525,3ID12259,14-04-2011 18:57,33,192.25
1,1012,1ID12260,14-04-2011 17:16,20,199.75
1,2526,1ID12261,14-04-2011 17:51,11,149.75
1,2526,1ID12261,14-04-2011 17:51,32,31.25
1,2526,1ID12261,14-04-2011 17:51,8,139.75
1,2526,1ID12261,14-04-2011 17:51,33,194.75
4,2527,4ID12262,15-04-2011 11:20,11,147.25
4,2527,4ID12262,15-04-2011 11:20,8,223.25
4,1820,4ID12263,15-04-2011 11:32,15,204.5
4,1820,4ID12263,15-04-2011 11:32,15,204.5
4,1820,4ID12263,15-04-2011 11:32,1,204.5
4,1941,4ID12264,15-04-2011 12:23,1,147.25
4,1941,4ID12264,15-04-2011 12:23,33,197.25
4,2528,4ID12265,15-04-2011 13:17,15,204.5
4,2528,4ID12265,15-04-2011 13:17,1,217
4,2212,4ID12266,15-04-2011 13:18,15,147.25
4,2212,4ID12266,15-04-2011 13:18,9,147.25
4,2212,4ID12266,15-04-2011 13:18,18,147.25
2,2529,2ID12267,15-04-2011 13:42,9,159.75
2,2529,2ID12267,15-04-2011 13:42,47,149.75
2,2529,2ID12267,15-04-2011 13:42,40,24.75
4,2530,4ID12268,15-04-2011 13:46,9,204.5
4,2530,4ID12268,15-04-2011 13:46,37,147.25
4,2531,4ID12269,15-04-2011 14:24,5,197.25
4,2531,4ID12269,15-04-2011 14:24,1,147.25
4,2531,4ID12269,15-04-2011 14:24,26,197.25
2,1105,2ID12270,15-04-2011 14:56,8,147.25
2,1105,2ID12270,15-04-2011 14:56,10,99.75
3,2532,3ID12271,15-04-2011 15:59,8,137.25
3,2532,3ID12271,15-04-2011 15:59,3,44.75
3,2532,3ID12271,15-04-2011 15:59,12,94.75
3,2532,3ID12271,15-04-2011 15:59,18,142.25
4,2533,4ID12272,15-04-2011 17:54,26,216
4,2081,4ID12273,15-04-2011 18:17,27,166
4,2081,4ID12273,15-04-2011 18:17,9,147.25
4,2534,4ID12274,15-04-2011 18:39,37,147.25
4,2534,4ID12274,15-04-2011 18:39,11,147.25
2,2535,2ID12275,15-04-2011 19:14,28,197.25
2,2535,2ID12275,15-04-2011 19:14,40,24.75
2,2535,2ID12275,15-04-2011 19:14,50,197.25
2,2535,2ID12275,15-04-2011 19:14,32,31.25
2,2535,2ID12275,15-04-2011 19:14,65,25
4,2536,4ID12276,15-04-2011 19:57,5,209.75
4,2536,4ID12276,15-04-2011 19:57,8,204.5
1,2537,1ID12277,15-04-2011 19:06,34,203.25
2,2538,2ID12278,16-04-2011 10:33,34,204.5
2,2538,2ID12278,16-04-2011 10:33,25,197.25
2,2538,2ID12278,16-04-2011 10:33,26,285.75
4,2539,4ID12279,16-04-2011 11:11,15,197.25
4,2539,4ID12279,16-04-2011 11:11,25,228.5
4,2539,4ID12279,16-04-2011 11:11,43,147.25
4,2539,4ID12279,16-04-2011 11:11,47,137.25
4,2539,4ID12279,16-04-2011 11:11,16,197.25
4,1612,4ID12280,16-04-2011 11:17,17,209.75
4,1612,4ID12280,16-04-2011 11:17,42,159.75
4,1612,4ID12280,16-04-2011 11:17,26,197.25
4,1612,4ID12280,16-04-2011 11:17,35,292
4,1612,4ID12280,16-04-2011 11:17,8,147.25
4,1612,4ID12280,16-04-2011 11:17,24,147.25
4,1612,4ID12280,16-04-2011 11:17,33,197.25
4,2540,4ID12281,16-04-2011 12:09,30,147.25
4,2540,4ID12281,16-04-2011 12:09,8,147.25
4,2541,4ID12282,16-04-2011 12:14,37,147.25
4,2541,4ID12282,16-04-2011 12:14,66,12.5
4,2541,4ID12282,16-04-2011 12:14,8,147.25
3,2542,3ID12283,16-04-2011 12:10,21,142.25
3,2542,3ID12283,16-04-2011 12:10,11,202
4,2543,4ID12284,16-04-2011 13:31,18,147.25
3,2544,3ID12285,16-04-2011 12:40,18,197
3,2544,3ID12285,16-04-2011 12:40,23,192
3,1074,3ID12286,16-04-2011 13:11,33,192.25
1,2545,1ID12287,16-04-2011 11:32,24,139.75
1,2545,1ID12287,16-04-2011 11:32,1,202
1,2545,1ID12287,16-04-2011 11:32,41,139.75
1,2545,1ID12287,16-04-2011 11:32,41,139.75
4,2028,4ID12288,16-04-2011 15:22,52,222.25
1,2546,1ID12289,16-04-2011 12:47,28,208.5
4,2547,4ID12290,16-04-2011 16:12,44,42.25
3,2548,3ID12291,16-04-2011 15:58,26,253.25
3,2548,3ID12291,16-04-2011 15:58,50,248.25
4,2549,4ID12292,16-04-2011 18:27,33,197.25
4,2549,4ID12292,16-04-2011 18:27,52,197.25
4,2549,4ID12292,16-04-2011 18:27,60,197.25
4,2549,4ID12292,16-04-2011 18:27,18,147.25
1,2158,1ID12293,16-04-2011 16:09,37,202
1,2158,1ID12293,16-04-2011 16:09,37,202
3,1842,3ID12294,16-04-2011 18:31,14,192.25
4,2550,4ID12295,16-04-2011 19:59,26,254.5
1,2551,1ID12296,16-04-2011 19:15,18,144.75
1,2551,1ID12296,16-04-2011 19:15,32,31.25
1,2552,1ID12297,16-04-2011 20:31,18,208.25
1,2552,1ID12297,16-04-2011 20:31,28,247
2,2553,2ID12298,17-04-2011 10:54,22,27.25
2,2553,2ID12298,17-04-2011 10:54,9,204.5
4,2554,4ID12299,17-04-2011 11:22,18,147.25
4,2554,4ID12299,17-04-2011 11:22,23,204.5
4,2554,4ID12299,17-04-2011 11:22,1,210.75
4,2554,4ID12299,17-04-2011 11:22,66,12.5
2,2296,2ID12300,17-04-2011 11:32,28,197.25
4,2555,4ID12301,17-04-2011 11:38,9,147.25
4,2555,4ID12301,17-04-2011 11:38,9,147.25
4,2555,4ID12301,17-04-2011 11:38,65,25
4,2556,4ID12302,17-04-2011 11:46,27,147.25
4,2556,4ID12302,17-04-2011 11:46,8,147.25
4,2557,4ID12303,17-04-2011 11:56,43,210.75
3,1025,3ID12304,17-04-2011 11:06,18,197
3,1025,3ID12304,17-04-2011 11:06,18,197
4,2558,4ID12305,17-04-2011 12:06,9,147.25
4,2558,4ID12305,17-04-2011 12:06,32,31.25
1,2559,1ID12306,17-04-2011 09:16,14,194.75
1,2559,1ID12306,17-04-2011 09:16,16,189.75
1,2559,1ID12306,17-04-2011 09:16,16,189.75
1,2559,1ID12306,17-04-2011 09:16,16,189.75
1,2559,1ID12306,17-04-2011 09:16,17,184.75
4,2560,4ID12307,17-04-2011 12:23,52,197.25
4,2560,4ID12307,17-04-2011 12:23,37,147.25
3,2561,3ID12308,17-04-2011 12:10,1,197
1,2562,1ID12309,17-04-2011 10:42,28,247
3,2563,3ID12310,17-04-2011 13:02,11,220.75
3,2563,3ID12310,17-04-2011 13:02,28,242
3,2563,3ID12310,17-04-2011 13:02,52,248.25
3,2563,3ID12310,17-04-2011 13:02,28,248.25
3,2564,3ID12311,17-04-2011 13:18,37,197
3,2564,3ID12311,17-04-2011 13:18,5,316
4,2565,4ID12312,17-04-2011 17:53,16,197.25
4,2565,4ID12312,17-04-2011 17:53,4,197.25
4,2327,4ID12313,17-04-2011 19:18,5,197.25
4,2327,4ID12313,17-04-2011 19:18,24,147.25
4,1758,4ID12314,17-04-2011 20:20,25,197.25
4,1758,4ID12314,17-04-2011 20:20,39,147.25
4,1758,4ID12314,17-04-2011 20:20,32,31.25
4,1758,4ID12314,17-04-2011 20:20,65,25
1,1062,1ID12315,17-04-2011 18:01,39,197
4,1693,4ID12316,18-04-2011 10:39,7,197.25
4,1693,4ID12316,18-04-2011 10:39,5,197.25
4,1693,4ID12316,18-04-2011 10:39,11,147.25
4,1693,4ID12316,18-04-2011 10:39,13,228.5
4,1693,4ID12316,18-04-2011 10:39,8,166
4,1693,4ID12316,18-04-2011 10:39,8,147.25
2,2566,2ID12317,18-04-2011 11:07,33,254.5
3,1628,3ID12318,18-04-2011 10:20,27,208.25
3,1211,3ID12319,18-04-2011 10:25,18,197
3,1211,3ID12319,18-04-2011 10:25,65,25
2,2494,2ID12320,18-04-2011 11:42,37,147.25
2,2494,2ID12321,18-04-2011 11:49,26,197.25
2,2567,2ID12322,18-04-2011 11:53,28,260.75
2,2568,2ID12323,18-04-2011 11:53,28,260.75
2,2494,2ID12324,18-04-2011 11:53,37,147.25
4,2254,4ID12325,18-04-2011 12:06,24,204.5
4,2254,4ID12325,18-04-2011 12:06,30,147.25
4,2254,4ID12325,18-04-2011 12:06,38,147.25
3,1114,3ID12326,18-04-2011 11:07,37,142.25
3,1114,3ID12326,18-04-2011 11:07,23,137.25
3,1114,3ID12326,18-04-2011 11:07,28,187.25
3,1114,3ID12326,18-04-2011 11:07,28,187.25
4,2569,4ID12327,18-04-2011 12:17,26,197.25
4,2569,4ID12327,18-04-2011 12:17,23,147.25
4,2569,4ID12327,18-04-2011 12:17,5,197.25
4,2570,4ID12328,18-04-2011 13:00,28,260.75
4,2570,4ID12328,18-04-2011 13:00,28,260.75
4,2570,4ID12328,18-04-2011 13:00,5,260.75
4,2570,4ID12328,18-04-2011 13:00,5,260.75
1,2571,1ID12329,18-04-2011 10:22,8,139.75
1,2571,1ID12329,18-04-2011 10:22,16,189.75
3,2572,3ID12330,18-04-2011 12:43,15,137.25
4,1947,4ID12331,18-04-2011 14:31,18,210.75
4,1947,4ID12331,18-04-2011 14:31,18,210.75
1,2573,1ID12332,18-04-2011 11:35,33,258.25
1,2573,1ID12332,18-04-2011 11:35,32,31.25
1,2574,1ID12333,18-04-2011 11:47,1,144.75
1,2574,1ID12333,18-04-2011 11:47,1,202
1,2574,1ID12333,18-04-2011 11:47,9,139.75
1,2574,1ID12333,18-04-2011 11:47,6,139.75
3,1840,3ID12334,18-04-2011 14:21,9,137.25
3,1840,3ID12334,18-04-2011 14:21,39,137.25
3,1840,3ID12334,18-04-2011 14:21,3,44.75
4,2575,4ID12335,18-04-2011 16:35,16,197.25
4,2575,4ID12335,18-04-2011 16:35,22,27.25
2,1081,2ID12336,18-04-2011 18:00,6,204.5
2,2576,2ID12337,18-04-2011 18:01,33,197.25
2,2576,2ID12337,18-04-2011 18:01,5,197.25
2,2576,2ID12337,18-04-2011 18:01,22,27.25
4,2355,4ID12338,18-04-2011 18:03,27,210.75
4,2355,4ID12338,18-04-2011 18:03,6,229.5
4,2577,4ID12339,18-04-2011 19:26,39,260.75
4,2577,4ID12339,18-04-2011 19:26,7,260.75
1,2578,1ID12340,18-04-2011 17:29,15,139.75
1,2578,1ID12340,18-04-2011 17:29,40,27.25
1,2578,1ID12340,18-04-2011 17:29,34,139.75
1,2578,1ID12340,18-04-2011 17:29,32,31.25
1,1235,1ID12341,18-04-2011 19:35,28,253.25
1,1235,1ID12341,18-04-2011 19:35,7,253.25
1,1235,1ID12341,18-04-2011 19:35,65,25
1,2579,1ID12342,18-04-2011 20:39,9,215.75
1,2579,1ID12342,18-04-2011 20:39,18,220.75
4,2580,4ID12343,19-04-2011 10:41,4,297.25
4,2580,4ID12343,19-04-2011 10:41,7,209.75
2,1038,2ID12344,19-04-2011 10:57,1,147.25
2,1038,2ID12344,19-04-2011 10:57,28,197.25
2,1038,2ID12344,19-04-2011 10:57,28,228.5
2,1038,2ID12344,19-04-2011 10:57,34,147.25
2,1038,2ID12344,19-04-2011 10:57,4,197.25
2,1038,2ID12344,19-04-2011 10:57,7,197.25
2,1038,2ID12345,19-04-2011 11:11,23,178.5
2,1038,2ID12346,19-04-2011 11:13,1,147.25
4,2581,4ID12347,19-04-2011 11:36,5,197.25
4,2582,4ID12348,19-04-2011 12:02,18,147.25
4,2582,4ID12348,19-04-2011 12:02,8,147.25
4,2583,4ID12349,19-04-2011 12:05,2,97.25
4,2583,4ID12349,19-04-2011 12:05,6,204.5
2,1609,2ID12350,19-04-2011 12:12,4,273.25
2,1764,2ID12351,19-04-2011 12:17,26,197.25
2,2584,2ID12352,19-04-2011 12:17,4,197.25
2,2585,2ID12353,19-04-2011 12:21,7,197.25
2,2585,2ID12353,19-04-2011 12:21,2,97.25
3,2586,3ID12354,19-04-2011 11:23,38,210.75
2,2587,2ID12355,19-04-2011 12:27,28,260.75
4,2588,4ID12356,19-04-2011 12:33,25,197.25
4,2588,4ID12356,19-04-2011 12:33,56,47.25
4,2588,4ID12356,19-04-2011 12:33,20,216
4,2570,4ID12357,19-04-2011 12:49,4,260.75
4,2570,4ID12357,19-04-2011 12:49,5,260.75
4,2570,4ID12357,19-04-2011 12:49,28,260.75
4,2570,4ID12357,19-04-2011 12:49,28,260.75
4,1673,4ID12358,19-04-2011 12:51,21,209.75
4,1673,4ID12358,19-04-2011 12:51,37,147.25
4,1673,4ID12358,19-04-2011 12:51,37,204.5
1,2589,1ID12359,19-04-2011 10:15,9,247
1,2589,1ID12359,19-04-2011 10:15,9,197
4,2590,4ID12360,19-04-2011 13:16,32,31.25
4,2590,4ID12360,19-04-2011 13:16,65,25
4,2590,4ID12360,19-04-2011 13:16,28,197.25
4,1907,4ID12361,19-04-2011 13:24,18,204.5
4,1907,4ID12361,19-04-2011 13:24,24,217
1,1052,1ID12362,19-04-2011 10:58,9,197
3,2439,3ID12363,19-04-2011 13:30,21,203.25
1,1711,1ID12364,19-04-2011 11:49,7,289.75
1,2591,1ID12365,19-04-2011 12:05,9,139.75
1,2591,1ID12365,19-04-2011 12:05,65,25
1,2591,1ID12365,19-04-2011 12:05,25,189.75
1,2592,1ID12366,19-04-2011 12:09,6,197
4,2533,4ID12367,19-04-2011 15:41,26,292
2,2593,2ID12368,19-04-2011 18:25,33,197.25
2,2593,2ID12368,19-04-2011 18:25,15,147.25
2,2593,2ID12368,19-04-2011 18:25,40,24.75
4,1639,4ID12369,19-04-2011 18:51,25,197.25
4,1639,4ID12369,19-04-2011 18:51,49,187.25
2,2594,2ID12370,19-04-2011 19:54,50,197.25
2,2594,2ID12370,19-04-2011 19:54,20,197.25
2,2594,2ID12370,19-04-2011 19:54,20,197.25
2,2594,2ID12370,19-04-2011 19:54,28,197.25
2,2594,2ID12370,19-04-2011 19:54,28,197.25
1,1012,1ID12371,19-04-2011 16:57,20,199.75
4,2595,4ID12372,20-04-2011 10:27,31,999.75
4,1985,4ID12373,20-04-2011 11:02,19,99.75
4,1985,4ID12373,20-04-2011 11:02,19,99.75
4,1985,4ID12373,20-04-2011 11:02,11,204.5
4,1985,4ID12373,20-04-2011 11:02,26,273.25
2,2596,2ID12374,20-04-2011 11:21,66,12.5
2,2596,2ID12374,20-04-2011 11:21,18,210.75
2,2596,2ID12374,20-04-2011 11:21,37,147.25
2,2597,2ID12375,20-04-2011 11:23,2,97.25
2,2597,2ID12375,20-04-2011 11:23,28,197.25
2,2597,2ID12375,20-04-2011 11:23,22,27.25
2,2597,2ID12375,20-04-2011 11:23,37,204.5
3,2598,3ID12376,20-04-2011 10:25,15,204.5
3,2598,3ID12376,20-04-2011 10:25,9,149.75
3,2598,3ID12376,20-04-2011 10:25,43,192
3,1671,3ID12377,20-04-2011 10:37,11,202
3,1671,3ID12377,20-04-2011 10:37,9,137.25
3,1671,3ID12377,20-04-2011 10:37,18,142.25
3,1671,3ID12377,20-04-2011 10:37,32,31.25
2,2599,2ID12378,20-04-2011 11:39,5,197.25
2,2599,2ID12378,20-04-2011 11:39,18,147.25
3,2600,3ID12379,20-04-2011 10:42,2,87.25
3,2600,3ID12379,20-04-2011 10:42,66,12.5
3,2600,3ID12379,20-04-2011 10:42,4,279.5
3,1114,3ID12380,20-04-2011 10:56,23,137.25
3,1114,3ID12380,20-04-2011 10:56,4,187.25
3,1114,3ID12380,20-04-2011 10:56,15,137.25
3,1114,3ID12380,20-04-2011 10:56,28,187.25
3,1114,3ID12380,20-04-2011 10:56,28,187.25
3,1114,3ID12380,20-04-2011 10:56,8,137.25
3,1114,3ID12380,20-04-2011 10:56,8,137.25
3,1114,3ID12380,20-04-2011 10:56,38,137.25
3,2601,3ID12381,20-04-2011 11:07,37,142.25
2,2602,2ID12382,20-04-2011 12:32,8,147.25
3,1927,3ID12383,20-04-2011 11:35,26,247
3,1437,3ID12384,20-04-2011 11:35,15,192
2,1244,2ID12385,20-04-2011 12:43,32,31.25
2,1244,2ID12385,20-04-2011 12:43,57,216
2,1244,2ID12385,20-04-2011 12:43,42,147.25
2,1244,2ID12385,20-04-2011 12:43,27,210.75
2,1244,2ID12385,20-04-2011 12:43,40,24.75
2,1244,2ID12385,20-04-2011 12:43,26,197.25
3,2603,3ID12386,20-04-2011 11:48,18,142.25
3,2603,3ID12386,20-04-2011 11:48,18,142.25
3,2603,3ID12386,20-04-2011 11:48,22,27.25
3,1253,3ID12387,20-04-2011 12:18,37,142.25
3,1253,3ID12388,20-04-2011 12:20,15,192
3,1253,3ID12389,20-04-2011 12:23,15,192
3,1556,3ID12390,20-04-2011 12:34,40,27.25
3,1556,3ID12390,20-04-2011 12:34,29,18.75
3,1556,3ID12390,20-04-2011 12:34,50,206
3,1556,3ID12390,20-04-2011 12:34,50,267
1,1469,1ID12391,20-04-2011 10:59,37,202
1,2604,1ID12392,20-04-2011 11:33,9,139.75
1,2604,1ID12392,20-04-2011 11:33,25,247
1,1004,1ID12393,20-04-2011 11:55,34,197
4,2338,4ID12394,20-04-2011 18:07,5,197.25
4,2338,4ID12394,20-04-2011 18:07,5,197.25
4,2338,4ID12394,20-04-2011 18:07,5,197.25
4,2605,4ID12395,20-04-2011 18:09,5,297.25
4,2605,4ID12395,20-04-2011 18:09,11,147.25
4,2605,4ID12395,20-04-2011 18:09,22,27.25
4,2605,4ID12395,20-04-2011 18:09,12,99.75
2,2606,2ID12396,20-04-2011 19:07,26,197.25
2,2606,2ID12396,20-04-2011 19:07,18,147.25
4,1561,4ID12397,20-04-2011 19:30,23,204.5
4,1561,4ID12397,20-04-2011 19:30,14,254.5
4,2607,4ID12398,20-04-2011 19:37,8,147.25
4,2607,4ID12398,20-04-2011 19:37,34,147.25
4,2607,4ID12398,20-04-2011 19:37,47,137.25
1,1012,1ID12399,20-04-2011 17:05,20,199.75
1,2608,1ID12400,20-04-2011 17:23,13,184.75
2,2609,2ID12401,20-04-2011 20:26,33,254.5
1,1273,1ID12402,20-04-2011 18:24,16,189.75
1,1273,1ID12402,20-04-2011 18:24,34,197
1,2222,1ID12403,20-04-2011 18:43,5,199.75
1,2222,1ID12403,20-04-2011 18:43,5,199.75
1,2222,1ID12403,20-04-2011 18:43,11,149.75
1,2222,1ID12403,20-04-2011 18:43,13,184.75
2,2610,2ID12404,21-04-2011 10:52,25,260.75
2,2610,2ID12404,21-04-2011 10:52,25,260.75
2,2610,2ID12404,21-04-2011 10:52,25,260.75
2,2610,2ID12404,21-04-2011 10:52,22,27.25
2,2610,2ID12404,21-04-2011 10:52,12,114.75
2,2611,2ID12405,21-04-2011 12:04,26,197.25
2,2611,2ID12405,21-04-2011 12:04,25,197.25
2,2611,2ID12405,21-04-2011 12:04,65,25
2,2611,2ID12405,21-04-2011 12:04,20,197.25
2,2611,2ID12405,21-04-2011 12:04,11,147.25
2,2611,2ID12405,21-04-2011 12:04,11,147.25
2,2611,2ID12405,21-04-2011 12:04,10,125
2,2611,2ID12405,21-04-2011 12:04,7,197.25
3,2040,3ID12406,21-04-2011 11:41,7,342
4,1976,4ID12407,21-04-2011 13:07,7,197.25
1,2612,1ID12408,21-04-2011 10:42,7,189.75
1,2612,1ID12408,21-04-2011 10:42,9,139.75
1,2612,1ID12408,21-04-2011 10:42,9,139.75
1,2612,1ID12408,21-04-2011 10:42,9,139.75
1,2612,1ID12408,21-04-2011 10:42,10,107.25
1,2612,1ID12408,21-04-2011 10:42,9,139.75
1,2612,1ID12408,21-04-2011 10:42,9,139.75
1,2612,1ID12408,21-04-2011 10:42,19,107.25
4,1563,4ID12409,21-04-2011 13:49,26,197.25
4,1563,4ID12409,21-04-2011 13:49,26,260.75
2,2613,2ID12410,21-04-2011 14:30,1,159.75
2,2613,2ID12410,21-04-2011 14:30,26,197.25
4,1894,4ID12411,21-04-2011 14:36,42,147.25
4,1894,4ID12411,21-04-2011 14:36,6,147.25
4,1894,4ID12411,21-04-2011 14:36,6,210.75
4,1894,4ID12411,21-04-2011 14:36,6,210.75
1,2614,1ID12412,21-04-2011 11:48,25,253.25
1,1696,1ID12413,21-04-2011 11:54,34,197
1,1696,1ID12413,21-04-2011 11:54,37,202
1,1696,1ID12413,21-04-2011 11:54,10,97.25
1,1524,1ID12414,21-04-2011 12:30,7,189.75
